timestamp,anomaly_score,threshold,is_anomaly
2025-10-13T05:22:38.347542,0.15385140,1.00000000,False
2025-10-13T05:22:54.742432,0.23537539,1.00000000,False
2025-10-13T05:23:24.744615,0.08597214,1.00000000,False
2025-10-13T05:23:54.743779,0.07456131,1.00000000,False
2025-10-13T05:24:24.746460,0.09624233,1.00000000,False
2025-10-13T05:24:54.745538,0.08460396,1.00000000,False
2025-10-13T05:25:24.748509,0.07011063,1.00000000,False
2025-10-13T05:25:54.748069,0.07297862,1.00000000,False
2025-10-13T05:26:24.747902,0.08757798,1.00000000,False
2025-10-13T05:26:54.748983,0.06119170,1.00000000,False
2025-10-13T05:27:24.750357,0.05391067,1.00000000,False
2025-10-13T05:27:54.750196,0.04287067,1.00000000,False
2025-10-13T05:28:24.752294,0.04319813,1.00000000,False
2025-10-13T05:28:54.752358,0.04751431,1.00000000,False
2025-10-13T05:29:24.754464,0.03892368,1.00000000,False
2025-10-13T05:29:54.754201,0.03503116,1.00000000,False
2025-10-13T05:30:24.755835,0.03534092,1.00000000,False
2025-10-13T05:30:54.755212,0.03461119,1.00000000,False
2025-10-13T05:31:24.756974,0.03285954,1.00000000,False
2025-10-13T05:31:54.757512,0.03125218,1.00000000,False
2025-10-13T05:32:24.758382,0.04555285,1.00000000,False
2025-10-13T05:32:54.760232,0.05831784,1.00000000,False
2025-10-13T05:33:24.760772,0.06877933,1.00000000,False
2025-10-13T05:33:54.761557,0.03793427,1.00000000,False
2025-10-13T05:34:24.762015,0.03007112,1.00000000,False
2025-10-13T05:34:54.762766,0.04002196,1.00000000,False
2025-10-13T05:35:24.762332,0.07521445,1.00000000,False
2025-10-13T05:35:54.762957,0.07747300,1.00000000,False
2025-10-13T05:36:24.764511,0.02822662,1.00000000,False
2025-10-13T05:36:54.767465,0.05676739,1.00000000,False
2025-10-13T05:37:24.770145,0.02891521,1.00000000,False
2025-10-13T05:37:54.770602,0.06498043,1.00000000,False
2025-10-13T05:38:24.771761,0.03622213,1.00000000,False
2025-10-13T05:38:54.771977,0.04408198,1.00000000,False
2025-10-13T05:39:24.773743,0.05272273,1.00000000,False
2025-10-13T05:39:54.772679,0.03703625,1.00000000,False
2025-10-13T05:40:24.776667,0.04023248,1.00000000,False
2025-10-13T05:40:54.772807,0.01294771,1.00000000,False
2025-10-13T05:41:24.773633,0.05690613,1.00000000,False
2025-10-13T05:41:54.773854,0.01002952,1.00000000,False
2025-10-13T05:42:24.775289,0.01063989,1.00000000,False
2025-10-13T05:42:54.776067,0.04103545,1.00000000,False
2025-10-13T05:43:24.776834,0.00171246,1.00000000,False
2025-10-13T05:43:54.777364,0.01274423,1.00000000,False
2025-10-13T05:44:24.778224,0.02092164,1.00000000,False
2025-10-13T05:44:54.778873,0.00720864,1.00000000,False
2025-10-13T05:45:24.779814,0.00271473,1.00000000,False
2025-10-13T05:45:54.780483,0.01157694,1.00000000,False
2025-10-13T05:46:24.780949,0.01336223,1.00000000,False
2025-10-13T05:46:54.781561,0.00558183,1.00000000,False
2025-10-13T05:47:24.782473,0.01705697,1.00000000,False
2025-10-13T05:47:54.783275,0.02408049,1.00000000,False
2025-10-13T05:48:24.783821,0.00797047,1.00000000,False
2025-10-13T05:48:54.784407,0.02177974,1.00000000,False
2025-10-13T05:49:24.785217,0.00618721,1.00000000,False
2025-10-13T05:49:54.786209,0.01065671,1.00000000,False
2025-10-13T05:50:24.787045,0.00922368,1.00000000,False
