timestamp,tt,rh,pp,ws,wd,sr,rr
2025-10-03T07:21:37.129823,24.73,78.2,1001.615,0.155,318.6,0.0,0.0
2025-10-03T07:22:11.218979,28.2,82.3,1003.825,0.656,321.3,182.1,0.0
2025-10-03T07:22:12.227007,28.42,81.8,1003.91,0.648,320.6,209.3,0.0
2025-10-03T07:22:13.229484,28.56,80.4,1004.025,1.306,324.9,219.9,0.0
2025-10-03T07:22:14.234032,28.69,80.6,1004.135,0.323,321.6,319.8,0.0
2025-10-03T07:22:15.240128,29.21,79.3,1004.285,0.706,326.0,326.5,0.0
2025-10-03T07:22:16.242979,29.35,77.6,1004.32,1.004,326.2,261.8,0.0
2025-10-03T07:22:17.252907,29.32,77.8,1004.295,0.578,329.0,322.8,0.0
2025-10-03T07:22:18.258003,29.48,77.8,1004.085,0.991,325.7,176.4,0.0
2025-10-03T07:22:19.260359,29.18,78.8,1003.825,1.139,312.8,225.3,0.0
2025-10-03T07:22:20.266972,28.95,78.7,1003.845,1.108,299.5,442.7,0.0
2025-10-03T07:22:21.270125,28.68,76.8,1003.785,1.029,304.0,422.8,0.0
2025-10-03T07:22:22.274837,28.51,76.2,1003.515,1.02,301.4,278.1,0.0
2025-10-03T07:22:23.281428,28.25,78.4,1003.245,0.797,303.3,182.3,0.0
2025-10-03T07:22:24.288230,28.06,79.2,1003.09,0.789,329.0,100.2,0.0
2025-10-03T07:22:25.297827,27.44,85.5,1002.915,0.984,267.7,27.3,3.6
2025-10-03T07:22:26.343951,26.77,91.0,1002.75,0.256,187.0,52.6,2.0
2025-10-03T07:22:27.307628,26.55,93.2,1002.82,0.235,212.0,135.5,2.8
2025-10-03T07:22:28.317536,26.63,95.2,1003.025,0.32,230.1,168.2,0.2
2025-10-03T07:22:29.324253,26.7,95.6,1003.115,0.0,236.4,129.0,0.4
2025-10-03T07:22:30.328371,26.86,95.8,1003.195,0.013,171.6,193.3,0.0
2025-10-03T07:22:31.332671,27.22,96.2,1003.295,0.014,165.7,228.9,0.0
2025-10-03T07:22:32.339559,27.38,96.1,1003.3,0.158,219.2,291.2,0.0
2025-10-03T07:22:33.344135,27.66,95.4,1003.085,0.378,134.1,341.5,0.0
2025-10-03T07:22:34.349848,27.89,93.5,1002.895,0.171,197.7,301.4,0.0
2025-10-03T07:22:35.355487,28.11,91.5,1002.915,0.292,217.9,178.6,0.0
2025-10-03T07:22:36.358435,28.21,90.3,1002.93,0.398,137.3,434.4,0.0
2025-10-03T07:22:37.128457,24.62,79.3,1001.75,0.165,318.8,0.0,0.0
2025-10-03T07:22:37.359950,29.04,90.6,1003.01,0.346,179.3,572.2,0.0
2025-10-03T07:22:38.365956,29.48,85.6,1002.845,0.454,178.9,385.7,0.0
2025-10-03T07:22:39.367794,29.36,85.0,1002.4,0.452,278.5,189.6,0.0
2025-10-03T07:22:40.377280,29.02,83.7,1002.01,0.489,242.3,179.6,0.0
2025-10-03T07:22:41.380763,28.79,85.9,1001.875,0.581,230.2,319.2,0.0
2025-10-03T07:22:42.386887,29.13,84.8,1001.75,0.333,181.9,303.6,0.0
2025-10-03T07:22:43.394196,29.25,83.4,1001.42,0.124,185.9,170.3,0.0
2025-10-03T07:22:44.399400,28.97,85.4,1001.05,0.522,304.4,42.8,0.0
2025-10-03T07:22:45.404010,28.32,84.7,1000.84,0.936,295.4,17.9,0.0
2025-10-03T07:22:46.408189,27.81,85.9,1000.83,0.614,304.9,44.1,0.0
2025-10-03T07:22:47.410749,27.61,88.6,1000.895,0.445,320.0,58.6,0.0
2025-10-03T07:22:48.416290,27.33,83.9,1000.975,2.919,303.5,20.0,0.0
2025-10-03T07:22:49.422792,25.74,82.6,1000.635,2.424,267.9,10.4,1.4
2025-10-03T07:22:50.428585,24.69,89.1,1000.51,1.721,264.8,44.6,0.2
2025-10-03T07:22:51.431863,24.5,92.4,1000.64,0.871,247.1,50.0,0.0
2025-10-03T07:22:52.434444,24.4,92.9,1000.685,1.21,251.8,66.0,0.2
2025-10-03T07:22:53.439974,24.5,93.4,1000.815,0.881,241.3,73.8,0.0
2025-10-03T07:22:54.448607,24.66,94.0,1000.93,0.919,234.5,52.0,0.0
2025-10-03T07:22:55.453934,24.78,94.6,1000.945,0.651,233.9,46.4,0.0
2025-10-03T07:22:56.459650,24.74,94.4,1000.975,0.657,219.9,40.7,0.0
2025-10-03T07:22:57.460782,24.74,94.5,1000.93,0.532,211.8,41.0,0.0
2025-10-03T07:22:58.467002,24.73,94.6,1000.9,0.56,204.1,42.0,0.0
2025-10-03T07:22:59.474832,24.74,94.7,1000.975,0.536,207.6,34.5,0.0
2025-10-03T07:23:00.479562,24.8,94.8,1001.17,0.509,223.5,28.6,0.0
2025-10-03T07:23:01.481734,24.87,95.0,1001.395,0.711,232.5,23.8,0.0
2025-10-03T07:23:02.493803,24.92,94.9,1001.595,0.462,239.8,19.9,0.0
2025-10-03T07:23:03.494427,25.04,95.1,1001.685,0.316,243.6,16.2,0.0
2025-10-03T07:23:04.499842,25.07,95.1,1001.815,0.349,239.2,13.0,0.0
2025-10-03T07:23:05.503564,25.11,95.3,1001.945,0.288,229.3,10.9,0.0
2025-10-03T07:23:06.502909,25.07,95.2,1002.06,0.297,222.4,9.1,0.0
2025-10-03T07:23:07.508332,24.94,94.8,1002.17,0.301,200.7,7.2,0.2
2025-10-03T07:23:08.517968,24.92,94.9,1002.13,0.295,182.0,5.4,0.0
2025-10-03T07:23:09.523549,24.91,95.2,1002.235,0.223,227.4,2.7,0.0
2025-10-03T07:23:10.526550,24.89,95.4,1002.41,0.25,220.0,0.3,0.0
2025-10-03T07:23:11.532703,24.88,95.5,1002.585,0.209,224.2,0.0,0.2
2025-10-03T07:23:12.538855,24.81,95.6,1002.675,0.069,147.3,0.0,0.0
2025-10-03T07:23:13.541504,24.77,95.8,1002.89,0.287,295.5,0.0,0.0
2025-10-03T07:23:14.546946,24.81,96.1,1003.155,0.322,338.9,0.0,0.0
2025-10-03T07:23:15.550661,24.81,96.3,1003.34,0.0,74.7,0.0,0.0
2025-10-03T07:23:16.558313,24.88,96.4,1003.625,0.168,322.2,0.0,0.0
2025-10-03T07:23:17.564482,24.92,96.5,1003.855,0.113,271.3,0.0,0.0
2025-10-03T07:23:18.569902,24.93,96.5,1003.985,0.032,103.2,0.0,0.0
2025-10-03T07:23:19.571966,24.92,96.6,1004.0,0.0,154.3,0.0,0.0
2025-10-03T07:23:20.576550,24.9,96.6,1004.0,0.0,169.6,0.0,0.0
2025-10-03T07:23:21.576353,24.91,96.6,1004.095,0.027,206.0,0.0,0.0
2025-10-03T07:23:22.585651,24.92,96.7,1004.32,0.0,284.6,0.0,0.0
2025-10-03T07:23:23.589152,24.93,96.7,1004.565,0.153,274.7,0.0,0.0
2025-10-03T07:23:24.594899,25.03,96.8,1004.725,0.031,266.7,0.0,0.0
2025-10-03T07:23:25.598804,25.11,96.8,1004.86,0.079,255.5,0.0,0.0
2025-10-03T07:23:26.644090,25.18,96.9,1005.01,0.17,163.7,0.0,0.0
2025-10-03T07:23:27.605498,25.16,96.9,1005.1,0.0,214.1,0.0,0.0
2025-10-03T07:23:28.611555,25.16,96.9,1005.13,0.278,246.4,0.0,0.0
2025-10-03T07:23:29.614637,25.22,96.9,1005.265,0.282,284.5,0.0,0.0
2025-10-03T07:23:30.623814,25.3,97.0,1005.365,0.569,234.1,0.0,0.2
2025-10-03T07:23:31.628065,25.27,97.0,1005.04,0.594,184.7,0.0,0.0
2025-10-03T07:23:32.635254,25.04,96.9,1005.05,0.884,237.7,0.0,0.0
2025-10-03T07:23:33.641678,24.82,96.6,1005.18,0.632,221.8,0.0,0.0
2025-10-03T07:23:34.647319,24.69,96.4,1005.015,0.733,220.8,0.1,0.0
2025-10-03T07:23:35.651687,24.58,96.1,1005.0,0.449,224.5,0.0,0.0
2025-10-03T07:23:36.656106,24.5,96.0,1004.91,0.609,228.7,0.0,0.0
2025-10-03T07:23:37.129130,24.68,79.6,1001.945,0.129,316.3,0.2,0.0
2025-10-03T07:23:37.661846,24.41,95.9,1004.8,0.337,240.9,0.0,0.0
2025-10-03T07:23:38.667285,24.35,95.9,1004.73,0.506,262.4,0.0,0.0
2025-10-03T07:23:39.672726,24.3,95.9,1004.58,0.263,255.1,0.0,0.0
2025-10-03T07:23:40.677301,24.18,95.9,1004.41,0.684,262.4,0.0,0.0
2025-10-03T07:23:41.682947,24.07,95.7,1004.375,0.933,261.0,0.0,0.0
2025-10-03T07:23:42.687925,24.07,95.5,1004.24,0.498,268.9,0.0,0.0
2025-10-03T07:23:43.694583,24.04,95.5,1004.19,0.38,271.6,0.0,0.0
2025-10-03T07:23:44.700370,24.01,95.6,1004.1,0.387,256.2,0.0,0.0
2025-10-03T07:23:45.706760,24.04,95.8,1004.065,0.062,239.4,0.0,0.0
2025-10-03T07:23:46.711495,24.07,95.9,1003.995,0.039,278.5,0.0,0.0
2025-10-03T07:23:47.717897,24.09,96.0,1003.835,0.359,272.0,0.0,0.0
2025-10-03T07:23:48.722824,24.09,96.0,1003.59,0.25,266.2,0.0,0.0
2025-10-03T07:24:37.130777,24.57,80.5,1002.105,0.028,317.7,2.3,0.0
2025-10-03T07:25:37.132564,24.43,82.2,1002.2,0.0,313.7,11.8,0.0
2025-10-03T07:26:03.130157,2.57,80.5,1002.105,0.028,317.7,2.3,0.0
2025-10-03T07:26:37.132822,24.41,81.8,1002.265,0.085,313.1,26.2,0.0
2025-10-03T07:27:37.133724,24.68,82.0,1002.37,0.0,300.0,46.3,0.0
2025-10-03T07:28:37.135024,24.77,81.2,1002.45,0.0,302.0,58.6,0.0
2025-10-03T07:29:37.134419,24.98,81.6,1002.58,0.0,301.4,72.3,0.0
2025-10-03T07:30:37.136116,25.05,82.7,1002.675,0.014,305.3,88.0,0.0
2025-10-03T07:31:37.136690,25.33,80.3,1002.81,0.027,305.3,108.7,0.0
2025-10-03T07:32:37.137220,25.8,78.0,1003.01,0.04,299.6,131.7,0.0
2025-10-03T07:33:37.136982,26.17,77.6,1003.12,0.093,297.7,161.1,0.0
2025-10-03T07:34:37.139148,26.57,73.4,1003.23,0.199,303.5,183.7,0.0
2025-10-03T07:35:37.140192,26.96,73.6,1003.4,0.105,298.6,189.2,0.0
2025-10-03T07:36:37.141190,27.32,70.7,1003.525,0.287,303.8,301.3,0.0
2025-10-03T07:37:37.141373,28.06,68.5,1003.605,0.172,307.1,371.7,0.0
2025-10-03T07:38:37.143393,28.63,66.0,1003.7,0.319,303.5,339.8,0.0
2025-10-03T07:39:37.143409,28.82,64.5,1003.78,0.092,284.9,398.1,0.0
2025-10-03T07:40:37.144282,29.23,63.0,1003.8,0.013,280.7,514.1,0.0
2025-10-03T07:41:37.145752,29.68,62.2,1003.795,0.03,297.3,440.5,0.0
2025-10-03T07:42:37.146719,29.85,60.8,1003.7,0.277,289.7,387.8,0.0
2025-10-03T07:43:37.146873,29.61,60.5,1003.7,0.527,315.2,333.0,0.0
2025-10-03T07:44:37.148720,29.49,63.0,1003.65,0.053,296.8,355.3,0.0
2025-10-03T07:45:37.148797,29.81,61.3,1003.595,0.367,331.9,363.1,0.0
